text,label,label_desc,translation,MetricX24_Raw,MetricX24_Scaled_BATAYAN
i need to tell someone how i feel you are gorgeous,1,joy,Kailangan kong sabihin sa isang tao kung gaano kita kaganda.,0.29600539803504944,98.8159784078598
i feel rude for ignoring your plea for help and its all your fault,3,anger,Nararamdaman kong bastos dahil hindi ko pinansin ang iyong kahilingan ng tulong at lahat ay iyong kasalanan.,0.3676340878009796,98.52946364879608
i never have it feels insincere and a little nosy you get a hint that something might be wrong and want to jump in and get all the details,3,anger,"Hindi ko nararamdaman na totoo at medyo prying, parang may kutob na may mali at gusto kong malaman ang lahat ng detalye.",0.43629586696624756,98.25481653213501
i love the museums there and although i love art i feel very dumb not knowing all of these paintings,0,sadness,"Mahal ko ang mga museo doon at kahit mahilig ako sa sining, nararamdaman kong tanga dahil hindi ko kilala ang lahat ng mga pintura.",0.3800024390220642,98.47999024391174
ive to admit im feeling excited yet so unprepared for the surgery,1,joy,"Kailangan kong aminin, kinakabahan at hindi handa para sa operasyon.",0.36791855096817017,98.52832579612732
i feel like im so enraged,3,anger,Parang sobrang galit ko.,0.35272979736328125,98.58908081054688
i feel dumb for even liking you,0,sadness,Nararamdaman kong tanga ako dahil pati ikaw ay gusto ko.,0.440659761428833,98.23736095428467
im sure ill also feel a bit nervous,4,fear,Sigurado akong magiging kinakabahan din ako.,0.4059554636478424,98.37617814540863
i can feel myself getting triggered by my emotional eating when i am sick with either a cold virus or just plain old stomach flu,0,sadness,Nararamdaman kong nabubuo ang aking pagiging sensitibo sa pagkain dahil sa emosyon kapag may sipon o simpleng trangkaso ako.,0.34289994835853577,98.62840020656586
i could listen for hours without feeling either threatened or the slightest bit shocked,4,fear,Maaari akong makinig nang maraming oras nang hindi nararamdaman ang anumang banta o kahit kaunting pagkagulat.,0.3628012537956238,98.5487949848175
i feel the divine envelope me when i watch literally hundreds of faithful at mass in line for eucharist hundreds of people who include professors homeless bankers students rich poor mentally ill healthy conservatives liberals gay straight sweet rude arrogant kind,1,joy,"Nararamdaman kong napapaligiran ako ng banal kapag nakikita ko ang daan-daang taong nananalig sa misa na nag-aantay para sa Eukaristiya - mga tao mula sa iba't ibang antas ng buhay, may mga propesor, walang tirahan, mga bangkerong, estudyante, mayayaman, mahirap, may mga may sakit sa isip, malusog, mga konserbatibo, mga liberal, mga bakla, mga straight, mga mabait, mga bastos, mga mapag",0.36932969093322754,98.52268123626709
im feeling a little uptight and pinched today,4,fear,Nararamdaman kong medyo kinakabahan at nababagabag ako ngayon.,0.3945390284061432,98.42184388637543
i like this so much but i feel like somehow this will be a term that becomes more popular in the future,1,joy,Gustung-gusto ko ito ngunit parang magiging mas sikat ito sa hinaharap.,0.3635087013244629,98.54596519470215
im also feeling more energetic and able to keep going for a better part of the day,1,joy,Nararamdaman ko rin ang pagiging mas enerhiya at kaya kong magpatuloy sa halos buong araw.,0.43215495347976685,98.27138018608093
i feel generous this evening and id like to share a pie crust recipe to help those who have struggled with trying to make a pie,1,joy,Nararamdaman kong mapagbigay ngayong gabi at gustung-gusto kong ibahagi ang resipe ng pie crust upang matulungan ang mga nahihirapan sa paggawa ng pie.,0.34050801396369934,98.6379679441452
i am writing this i remember between feeling assured i wasnt dead and checking the window that me and my mom started fighting,1,joy,"Habang isinusulat ko ito, naaalala ko ang pagitan ng pakiramdam na sigurado akong hindi ako patay at pagtitingin sa bintana kung saan nag-away ang aking ina at ako.",0.4488176107406616,98.20472955703735
i am already feeling homesick for a country that isnt mine own,0,sadness,Nahihirapan na akong makalimot sa tahanan ng isang bansa na hindi ko sariling lupa.,0.3420809507369995,98.631676197052
i feel so selfish but i just want to keep my baby close for awhile and not let the rest of the world in unless i feel like it,3,anger,Nararamdaman kong makasarili ako ngunit gusto ko lang panatilihing malapit ang aking sanggol saglit at hindi hayaang pumasok ang iba sa ating mundo maliban kung gusto ko.,0.3993823230266571,98.40247070789337
i liked my keyboard being kicked in my teeth and feeling lousy about myself as a writer but because i want to know how i can improve and wonder what i did wrong to earn only one star,0,sadness,"Gustung-gusto kong maramdaman ang aking keyboard na tinatapakan sa aking ngipin at magkaroon ng masamang pakiramdam tungkol sa aking sarili bilang isang manunulat, ngunit dahil gusto kong malaman kung paano ako mapapabuti at nagtataka kung ano ang mali kong nagawa upang makuha lamang isang bituin.",0.3735615611076355,98.50575375556946
i feel the less successful pieces were my two front covers as the images i used here were taken from movie stills,1,joy,Nararamdaman kong ang mga hindi gaanong matagumpay na piraso ay ang aking dalawang front covers dahil ang mga larawan na ginamit ko rito ay kinuha mula sa mga eksena ng pelikula.,0.40990138053894043,98.36039447784424
i have the emotions but have learned that to feel them to let myself become agitated or excited means that my heart and heat jumps the regulated limits of what can be sustained,4,fear,"Mayroon akong mga emosyon ngunit natutuhan kong ang pagpapahintulot sa aking sarili na mag-emosyon, maging maingay o masaya, ay nagpapabilis ng aking puso at init sa labas ng regulasyon ng kaya kong tiisin.",0.3967389166355133,98.41304433345795
i feel confident that we will be blessed with other children in the lords timing,1,joy,Naniniwala akong pagpapala tayo ng iba pang mga anak sa tamang panahon ng Panginoon.,0.3530269265174866,98.58789229393005
i am pleased and a little disturbed i guess that these feelings of melancholy lead me right back to the thing that brings them on,0,sadness,"Masaya ako, at medyo nababahala rin siguro, na ang mga damdaming makalungkot ay nagdadala sa akin pabalik sa bagay na nagdudulot nito.",0.39473283290863037,98.42106866836548
i feel like it is conor at his most sincere,1,joy,Nararamdaman kong ito ang pinakamasinsero niyang pagpapahayag si Conor.,0.37639057636260986,98.49443769454956
i know i should just let the words flow like how they do when i blog but still i feel the pressure and that is making me unsure of my skills,4,fear,"Alam kong dapat ko lang hayaan na dumaloy ang mga salita gaya ng ginagawa nila kapag nag-blog ako, pero nararamdaman ko pa rin ang presyur at iyon ang nagpapasigla sa aking pag-aalinlangan sa aking kakayahan.",0.45763444900512695,98.16946220397949
i may be feeling more generous than normal but i really think a lot of teams did well in drafting good players at good spots and filling needs,1,joy,"Maaaring mas mapagbigay ako ngayon kaysa dati, pero talagang marami akong nakikitang mga koponan na gumawa ng magandang trabaho sa pagpili ng magagaling na manlalaro sa tamang posisyon at pagtugon sa kanilang mga pangangailangan.",0.3359273672103882,98.65629053115845
ill let you in on a few more huge dieting secrets just because im feeling very festive and giving right now,1,joy,Ibibigay ko sa inyo ang ilang malalaking lihim tungkol sa pagbaba ng timbang dahil sobrang saya at mapagbigay ako ngayon.,0.374107301235199,98.5035707950592
i feel as though you are determined to annoy me you know i dont want you listening to the radio,1,joy,"Nararamdaman kong determinado kang istorbohin ako, alam mo naman ayaw kong makinig ka sa radyo.",0.4436606466770172,98.22535741329193
i feel like i ll never be as graceful an,1,joy,Parang hindi na ako magiging magaling at maganda sa paggalaw.,0.3955495357513428,98.41780185699463
i am feeling stressed,0,sadness,Nakakaramdam ako ng stress.,0.43911656737327576,98.2435337305069
i don t feel super strongly about it,1,joy,Hindi ako sobrang matibay sa pakiramdam tungkol dito.,0.3736596703529358,98.50536131858826
i can feel the cold of winter,3,anger,Nararamdaman ko ang lamig ng taglamig.,0.45412543416023254,98.18349826335907
i feel and look gorgeous beautiful and sexy,1,joy,"Nararamdaman ko at mukhang maganda, maganda, at seksi.",0.37718868255615234,98.49124526977539
im feeling all triumphant you may high five me if you choose mind you ill laugh at you but,1,joy,"Nararamdaman kong sobrang tagumpay, maaari kang mag-high five sa akin kung gusto mo, tandaan mo tatawanan kita pero.",0.32864657044410706,98.68541371822357
i can no longer wear my t shirts without feeling like i m supporting a totally different band,1,joy,Hindi ko na kayang isuot ang aking t-shirt nang hindi nadarama na sumusuporta ako sa ibang banda.,0.39359819889068604,98.42560720443726
ive been without a home without somewhere that i feel truly welcomed and safe,1,joy,"Walang tahanan ako, walang lugar na aking tunay na nararamdaman na tinatanggap at ligtas.",0.39227157831192017,98.43091368675232
i feel more in control and less frightened about my headaches and migraine attacks excellent service,4,fear,Nararamdaman kong mas kontrolado at mas hindi natatakot tungkol sa aking pananakit ng ulo at mga atake ng migraine; mahusay ang serbisyo.,0.4253178834915161,98.29872846603394
i am feeling extremely contented with our decision to home educate,1,joy,Napakasaya ko sa ating desisyon na mag-homeschool.,0.3089669942855835,98.76413202285767
i guess the trick is i need to go in strong and get what i want and not feel bashful over it,4,fear,Siguro ang susi ay dapat akong pumasok nang malakas at kunin ang gusto ko nang hindi nahihiya.,0.4138084650039673,98.34476613998413
i was a bit too nervous to focus on the faces and the feeling was not unpleasant i wanted to put in a joke to start with especially since it involved the key note speaker and i thought it was funny,0,sadness,"Napakabigat ng kaba ko kaya hindi ako makapansin sa mga mukha, pero hindi naman masama ang pakiramdam. Gusto kong magbiro sa simula, lalo na't kinasangkutan ang pangunahing tagapagsalita, at sa tingin ko ay nakakatawa iyon.",0.3655967116355896,98.53761315345764
im starting to dislike the feeling of not caring about whats going to happen tomorrow,2,love,Nagsisimula akong mag-dislike sa pakiramdam na hindi ko iniisip ang mangyayari bukas.,0.40986764430999756,98.36052942276001
i really dont like the whole harvest y time feel im not keen on spending my time in the morning attempting to style my hair only to have it completely ruined within a minute of walking outside into the damp air,1,joy,"Talagang ayaw ko sa buong panahon ng ani, parang hindi ako interesado na gugulin ang aking umaga sa pag-aayos ng buhok ko para lang masira ito sa loob ng isang minuto paglabas ko sa basa at mahangin na hangin.",0.3478103578090668,98.60875856876373
i feel we have a wonderful thing called a minute breathing space you can stop any time in the day even when you are driving along the motorway or in the middle of an important telephone call,1,joy,"Nararamdaman ko na mayroon tayong kahanga-hangang bagay na tinatawag na isang minuto ng pahinga sa paghinga, maaari kang huminto anumang oras sa araw kahit na nasa daan ka habang nagmamaneho o nasa gitna ng isang mahalagang tawag sa telepono.",0.4019104540348053,98.39235818386078
i then said i dont know what you believe the most important day you have ever lived is but i want to share with you what i feel the most important day of your life is,1,joy,"Sinabi ko, hindi ko alam kung anong araw ang pinakaimportante sa iyong paniniwala, ngunit gusto kong ibahagi sa iyo kung ano ang aking nararamdaman na ang pinakaimportante sa iyong buhay.",0.4530399441719055,98.18784022331238
i feel that time frame is going properly i m keen on you plenty probably we could repeat this once more and then the lady may possibly grin at you as well as claim the girl loves as well,1,joy,"Nararamdaman kong tama ang takbo ng panahon, interesado ako sa iyo nang husto, marahil maaari nating ulitin ito muli at saka baka ngumiti siya sa iyo at sabihin na mahal niya rin kayo.",0.436090350151062,98.25563859939575
i feel so bitchy suddenly,3,anger,Bigla akong nakaramdam ng pagiging maarte.,0.33211493492126465,98.67154026031494
i feel like she has taken on the role of a grandmother to me since my beloved grandma is no longer with me,1,joy,Parang naging lola na siya sa akin dahil wala na ang aking mahal na lola.,0.40549710392951965,98.37801158428192
i like to finish on a positive note that whenever i feel a bit fearful or down i can just remember something nice about me and rich and it cheers me up,4,fear,"Gustung-gusto kong matapos sa positibong tala na kahit kailan may takot o pagkabigo, maaalala ko ang isang magandang bagay tungkol sa akin at kay Rich at ito'y nagpapasaya sa akin.",0.3253870904445648,98.69845163822174
i feel defective or something,0,sadness,Nararamdaman kong may mali sa akin o kaya'y may kulang.,0.34633031487464905,98.6146787405014
i feel really petty at the moment because i am extremely angry because im broke at the moment and it sort of pisses me off,3,anger,Nararamdaman kong napakasungit ko ngayon dahil sobrang galit ako dahil wala akong pera ngayon at medyo nakakainis iyon.,0.4463365077972412,98.21465396881104
i feel so lucky to have the opportunity to be here,1,joy,Napakaswerte ko na makarating dito at magkaroon ng pagkakataong ito.,0.3574596047401428,98.57016158103943
i enjoy my life and wish to help as many people as possible to feel fabulous about themselves but i can only show the way,1,joy,Nasisiyahan ako sa aking buhay at gustong tumulong sa maraming tao upang maramdaman ang kahanga-hanga tungkol sa kanilang sarili ngunit kaya ko lamang ipakita ang daan.,0.4121546149253845,98.35138154029846
i was failing to perform my expected duties and worrying about things i may have forgotten yesterday when i was starting to feel rather crappy,0,sadness,Nabibigo akong gampanan ang aking inaasahang tungkulin at nag-aalala tungkol sa mga bagay na baka nakalimutan ko kahapon nang nagsisimula akong magkaroon ng masamang pakiramdam.,0.44725093245506287,98.21099627017975
i sit here looking at the sentence i just typed i feel quite shocked,4,fear,"Nakaupo ako rito, nakatingin sa pangungusap na kanina ko lang na-type, at nararamdaman kong medyo nagulat ako.",0.4021257162094116,98.39149713516235
i understand the feeling so i wouldnt be shocked,4,fear,Naiintindihan ko ang nararamdaman kaya hindi ako magugulat.,0.4357213079929352,98.25711476802826
ive been really angry with r and i feel like an idiot for trusting him in the first place,1,joy,Galit talaga ako kay R at parang tanga ako dahil nagtiwala ako sa kanya noong una.,0.4405951499938965,98.23761940002441
i sighed feeling like she was doomed to fail at this sort of thing,0,sadness,"Napasigaw ako, parang siya ay tadhana nang mabigo sa ganitong bagay.",0.4218776226043701,98.31248950958252
i said quietly too tired to feel anguished anything but resigned,0,sadness,"Sabi ko nang mahina, masyadong pagod para maramdaman ang anumang pagdurusa, kundi ang pagsuko na lamang.",0.40143561363220215,98.39425754547119
i know you do not have time to read a long email but i truly feel blessed to be a part of your remarkable journey,2,love,"Alam kong wala kang oras para basahin ang isang mahabang email, ngunit tunay akong nadarama ang pagpapala na maging bahagi ng iyong kahanga-hangang paglalakbay.",0.3950740098953247,98.4197039604187
i feel most apprehensive about each week probably because it is the one most likely to unavoidably show me my shortcomings as a runner,4,fear,"Nararamdaman kong pinakamalalim ang aking pag-aalala tuwing magsisimula ang isang bagong linggo, marahil dahil ito ang panahon na pinaka malamang na ipakita ang aking mga kahinaan bilang isang runner.",0.3803486227989197,98.47860550880432
i feel what the law states suggestions is optimistic and beneficial for employees specially all those who wish to rapidly through ramadan he or she said,1,joy,"Nararamdaman ko na ang mga mungkahi ng batas ay positibo at kapaki-pakinabang para sa mga empleyado, lalo na sa lahat ng gustong mabilis na makapag-Ramadan, aniya.",0.37447816133499146,98.50208735466003
i feel on the verge of tears from weariness i look at your sweet face and cant help but tenderly kiss your cheeks,2,love,"Nararamdaman kong halos umiyak na ako dahil sa pagod, ngunit pagtingin ko sa iyong magandang mukha, hindi ko mapigilan ang halikan nang mahinahon ang iyong pisngi.",0.3588932156562805,98.56442713737488
i hope you can feel the presence of loved ones right by your side cheering you on and wanting the best for you cos youre not on your own you never are d,2,love,"Sana maramdaman mo ang presensya ng mga mahal mo sa tabi mo na sumusuporta at naniniwala sa iyo dahil hindi ka nag-iisa, hindi ka kailanman nag-iisa.",0.46690595149993896,98.13237619400024
i was feeling brave tonight so i decided to go for my nd attempt at a vlog,1,joy,Naramdaman kong matapang ako ngayong gabi kaya nagpasya akong subukan muli ang aking vlog sa ikalawang pagkakataon.,0.33140695095062256,98.67437219619751
i was feeling melancholy on a cloudy rainy lonely easter sunday,0,sadness,"Malungkot ako noong maulap at maulan, at mag-isa akong Pasko ng Pagkabuhay.",0.4342607855796814,98.26295685768127
i now feel like i look really ugly some people think i look retarted,0,sadness,"Ngayon, parang pangit na pangit na ako sa tingin ko, at may mga tao pa ngang akala nila'y tanga ako.",0.40384915471076965,98.38460338115692
i already feel it is for the bursts and hesitations of last year to mellow into engaged and rhythmic hops forward like his,1,joy,Nararamdaman ko na ang mga pagsabog at pag-aalinlangan noong nakaraang taon ay unti-unting magiging masigasig at may ritmo na pag-unlad tulad niya.,0.3846397399902344,98.46144104003906
i feel petty for saying shes fucked up because technically she doesnt have to get me a gift,3,anger,Nararamdaman kong maliit ang aking pag-aakusa na siya ay nasira dahil teknikal na hindi niya ako kailangang bigyan ng regalo.,0.39280956983566284,98.42876172065735
i feel like it here are ten of the many sites that keep me entertained on a daily basis,1,joy,Nararamdaman kong mayroong sampung mga site dito na nagpapasaya sa akin araw-araw.,0.3192714750766754,98.7229140996933
i don t care what sort of bs lifestyle you think you live everyone wants to fit in and feel accepted,1,joy,"Hindi ko pakialam anong uri ng pamumuhay na iniisip mong ginagawa mo, lahat tayo gustong kabilang at maramdaman ang pagtanggap.",0.3620244264602661,98.55190229415894
i was having a horrible day and decided i would only feel better if i didnt have red hair anymore so i immedietly went to wal mart and found a box of hair color with the description soft dark brown,1,joy,"Masama ang araw ko kaya naisip kong magiging mas mabuti ang pakiramdam ko kung wala na akong pulang buhok kaya agad akong pumunta sa Walmart at nakita ang isang kahon ng kulay buhok na may label na ""soft dark brown"".",0.33911898732185364,98.64352405071259
i go to little tiny andover and take a walk at night i feel absolutely terrified,4,fear,"Pumupunta ako sa maliit na Andover at naglalakad sa gabi, nararamdaman kong lubos na natatakot.",0.4101818799972534,98.35927248001099
i really like it a lot and think its a great fit for me and i love talking to the patients and trying to help them feel less nervous or at least that someone cares about them for a few minutes,4,fear,"Talagang gusto ko ito ng sobra at akala ko maganda itong bagay para sa akin, at mahal ko ang pag-uusap sa mga pasyente at pagsisikap na mapagaan ang kanilang kaba o kahit papaano, na may nakakaintindi sa kanila kahit saglit lang.",0.39335018396377563,98.4265992641449
i love that she doesnt always feel brave,1,joy,Mahal ko na hindi siya palaging nakakaramdam ng tapang.,0.4142654240131378,98.34293830394745
i live out number two definition which is that i have already had trouble engaging in the evening so now i am feeling as if the reason the aim for which i did this was not achieved and i am now unsuccessful,0,sadness,Nakatira ako sa ikalawang kahulugan na nagsasabi na nahihirapan na akong makipag-ugnayan sa gabi kaya ngayon nararamdaman kong hindi natupad ang layunin kung bakit ko ito ginawa at ngayon ay nabigo ako.,0.4262230396270752,98.2951078414917
i was feeling pretty impressed with myself,4,fear,Napakaganda ng pakiramdam ko sa aking sarili.,0.3715088367462158,98.51396465301514
i feel whos work is worthwhile in this world and actually makes me cry,1,joy,Nararamdaman ko ang pagsisikap ng mga taong nagtatrabaho nang may kahulugan sa mundo at talagang nakakailang luha sa akin.,0.46843114495277405,98.1262754201889
i love autumn and everything that comes with it although i feel i am getting excited for christmas way too early this year me and my friends including a href http andthenwear,1,joy,"Mahal ko ang taglagas at lahat ng kasama nito, bagama't nararamdaman kong masyadong maaga akong nag-e-excite para sa Pasko ngayong taon, ako at ang aking mga kaibigan, kasama na ang [link removed].",0.3792926073074341,98.48282957077026
my girlfriend sent me a letter with a shiny picture in it,1,joy,Ipinadala sa akin ng aking girlfriend isang liham na may makinang na larawan dito.,0.32702556252479553,98.69189774990082
i worked today on writing and making sure the rest of the house was as perfect as i could make it to feel our own peaceful sense of order pm linda writing always makes you feel better and accomplished too,1,joy,"Nagtrabaho ako ngayon sa pagsusulat at pagtitiyak na ang natitirang bahagi ng bahay ay perpekto hangga't kaya ko para maramdaman ang ating sariling mapayapa at maayos na kaayusan. PM Linda, ang pagsusulat ay palaging nagpapaganda ng pakiramdam at nagbibigay ng pakiramdam ng tagumpay.",0.4015006721019745,98.3939973115921
im not feeling joyful or spiritually fit,1,joy,Hindi ako nakakaramdam ng saya o espiritwal na handa.,0.3839648365974426,98.46414065361023
i do feel jaded very often,0,sadness,Madalas akong makaramdam ng pagod at pagkapagod.,0.44076526165008545,98.23693895339966
i feel grouchy or short tempered then the guilt kicks in,3,anger,"Nararamdaman kong maungol o madaling magalit, saka dumating ang pakiramdam ng pagkakasala.",0.39984774589538574,98.40060901641846
i feel like any time anyone gets into the ring with him they are so intimidated by his arms and legs they dont even really try,4,fear,"Nararamdaman kong tuwing nakikipaglaban siya, natatakot ang mga kalaban sa kanyang mga bisig at binti kaya hindi sila nagsisikap.",0.37973514199256897,98.48105943202972
i feel hateful of myself for being alone,3,anger,Nararamdaman kong may galit ako sa sarili ko dahil nag-iisa ako.,0.47985193133354187,98.08059227466583
i feel highly burdened and incapacitated by my stupid flaring legs,0,sadness,Napakaraming bigat at hindi ko kayang kumilos dahil sa mga palaging sumasakit na binti ko.,0.4035351574420929,98.38585937023163
i feel fabulous,1,joy,Nararamdaman kong kamangha-manghang.,0.34844374656677246,98.60622501373291
i would watch him and feel frustrated he didn t realize that fifteen feet away was the ocean the freaking wave crashing covering the majority of the earth ocean,3,anger,"Pinapanood ko siya at nararamdaman ang pagkabigo dahil hindi niya napagtanto na labing-lima talampakan lang ang layo ay ang karagatan, ang malaking alon na tumatama at natatakpan ang karamihan ng lupa, ang karagatan.",0.4089173376560211,98.36433064937592
i find them downright amusing but other times i feel slugged in that vulnerable spot knowing that i ll never have a daughter,4,fear,"Nakakatuwa sila sa tingin ko, pero minsan nadarama kong nababagsak sa mahina kong punto dahil alam kong hindi ko magkakaroon ng anak na babae.",0.3903748393058777,98.43850064277649
i feel there is really no point in me loving him after getting to know his true color,2,love,Nararamdaman kong wala nang silbi ang pagmamahal ko sa kanya matapos malaman ang tunay niyang kulay.,0.39792314171791077,98.40830743312836
i can wear anything and not feel bad,0,sadness,Maaari akong magsuot ng kahit ano nang hindi nahihiya.,0.36021220684051514,98.55915117263794
i definitely feel like hot stuff strutting down the road in it a href http,2,love,Tiyak na nararamdaman kong mainit at maganda habang naglalakad sa kalsada dito.,0.39487552642822266,98.42049789428711
i feel style of charming creepy macabre drinks the fountain,1,joy,"Nararamdaman ko ang istilo ng nakakabighani, nakakatakot, at makabuluhang inumin sa punasan.",0.4722486138343811,98.11100554466248
i feel abit hopeless at times man darn itttt,0,sadness,"Minsan, parang nawawala ang pag-asa ko, hay naku!",0.4055291414260864,98.37788343429565
i feel some control over caring for the little ones finances future decisions family tensions tough friendships you name it,2,love,"Nararamdaman kong may kontrol ako sa pag-aalaga ng mga pinansiyal na desisyon sa hinaharap ng mga bata, sa mga tensyon sa pamilya, sa mga mahirap na pagkakaibigan, at sa iba pang bagay.",0.42097175121307373,98.3161129951477
i definitely recommend this for anyone who is feeling depressed or anxious,0,sadness,Tiyak kong ire-rerokomenda ko ito para sa sinumang nakakaranas ng depresyon o pagkabalisa.,0.3055952489376068,98.77761900424957
i feel like im still just caught in the rat race living a morally acceptable life without actually doing anything to serve you or live from a fire consuming heart,1,joy,"Parang nakakulong pa rin ako sa takbuhan ng buhay, nabubuhay ng tama ngunit hindi gumagawa ng anumang bagay upang maglingkod sa iyo o mabuhay mula sa isang pusong nasusunog ng apoy.",0.4076099395751953,98.36956024169922
i feel awfully blessed,1,joy,Napakalaki ng aking pagpapala.,0.3397221863269806,98.64111125469208
i am feeling a little less delicate i will attempt to clean up this hovel,2,love,"Nararamdaman kong medyo hindi na ako mahina, subuking linisin ko itong tambakan.",0.35835447907447815,98.56658208370209
when my beloved grandfather died,0,sadness,Nang pumanaw ang aking minamahal na lolo.,0.34808531403541565,98.60765874385834
i feel my heart is in your hands your love is all that i demand so give me a chance to show you sweet romance a href http creativecommons,2,love,"Nararamdaman kong nasa iyong kamay ang aking puso, ang iyong pag-ibig lamang ang aking hinihingi, kaya bigyan mo ako ng pagkakataon upang ipakita sa iyo ang matamis na pag-ibig.",0.3677406907081604,98.52903723716736
im happy to have this in my kitchen but it feels like someone rushed this out and cut corners,3,anger,Masaya akong mayroon ito sa aking kusina ngunit parang nagmadali sila sa paggawa nito at pinagkaitan ng ilang detalye.,0.31246131658554077,98.75015473365784
i feel tat all of us in this world are clever just depending on how u are born if u are born to be errrr not good but it will still would have some good things that u have it just that u dun realise it lol i noe its quite lame hope no one have read it img src http shared,1,joy,"Nararamdaman kong lahat tayo sa mundo ay matalino, depende lamang kung paano tayo ipinanganak. Kung ipinanganak kang hindi magaling, mayroon pa ring magagandang bagay na taglay mo, ikaw lang hindi nakakakita nito, lol. Alam kong medyo bobo, sana hindi ito nabasa ng kahit sino.",0.4085884392261505,98.3656462430954
i do not believe there is any child that deep in the depths of their soul does not feel a longing for their mother,2,love,Hindi ako naniniwala na may batang sa pinakamalalim na bahagi ng kanilang kaluluwa ay hindi nararamdaman ang pagnanais para sa kanilang ina.,0.38331741094589233,98.46673035621643
i feel like this another one of the more underrated records on the album not going to be the most popular but an amazing record nonetheless,1,joy,"Nararamdaman kong ito ay isa pang hindi gaanong nabibigyang-pansin na awit sa album, hindi marahil ang pinaka-popular ngunit isang kahanga-hangang awit pa rin.",0.3475816547870636,98.60967338085175
i feel doubtful even when i am struggling a bit with my faith even when times seem dark or i feel alone i know that god is with me,4,fear,"Nag-aalinlangan ako kahit na nahihirapan ako kaunti sa aking pananampalataya, kahit na tila madilim ang panahon o ako'y pakiramdam nag-iisa, alam kong kasama ako ng Diyos.",0.4760887622833252,98.0956449508667
i feel awful that these thoughts are running around in my head but i can t help it,0,sadness,Napakasama kong pakiramdam na naglilibot ang mga iniisip na ito sa aking isipan ngunit hindi ko mapigilan.,0.42033877968788147,98.31864488124847
i feel inside of me that it was not in vain,0,sadness,Nararamdaman ko sa aking loob na hindi ito naglaho nang walang kabuluhan.,0.3461001515388489,98.6155993938446
i feel overwhelmed and humbled but i am alive to keep slugging and i m grateful for the chance,4,fear,Nararamdaman kong napapagod at nahihiya ngunit ako'y buhay upang magpatuloy at nagpapasalamat ako sa pagkakataon.,0.4430394470691681,98.22784221172333
i keep feeling that sometimes one just has to fake it till they make it,0,sadness,Lagi kong nararamdaman na minsan kailangan mong gampanan ang isang bagay hanggang sa magawa mo ito.,0.38071995973587036,98.47712016105652
i didn t feel smug as i added the hardships of the last five years and rounded off the sum to a nice even number,1,joy,"Hindi ako nagpakita ng pagmamalaki habang idinadagdag ko ang mga paghihirap ng nakalipas na limang taon at pinag-isipan ang kabuuan upang maging isang magandang, pantay na bilang.",0.4154389500617981,98.33824419975281
i normally associate with a tough workout moving from side to side in bed has become more of an effort my sleep is pretty interrupted and uncomfortable in general although much better with the aid of a benadryl and there are times when i feel like i could never be energetic again,1,joy,"Karaniwan kong iniuugnay ang isang mahirap na ehersisyo sa paggalaw mula gilid-gilid sa kama, ngunit ngayon ay mas nagiging pagsisikap na ito. Ang aking pagtulog ay medyo nababagabag at hindi komportable pangkalahatan, bagama't mas mahusay na may tulong ng benadryl, at may mga pagkakataon na parang hindi na ako magkakaroon ng enerhiya muli.",0.4361339807510376,98.25546407699585
i just naturally feel like i m a better player,1,joy,Nararamdaman ko lang nang natural na mas magaling akong manlalaro.,0.3395100235939026,98.64195990562439
i feel angered by this,3,anger,Nagagalit ako dito.,0.33623233437538147,98.65507066249847
i go into work when im feeling low ill only feel worse all or nothing thinking e,0,sadness,"Pumupunta ako sa trabaho kahit na mababa ang aking pakiramdam, lalo lang akong magiging masama, lahat o wala ang aking pag-iisip.",0.47748953104019165,98.09004187583923
i feel fantastic and i find that i have a renewed sense of strength and endurance,1,joy,Nararamdaman kong kahanga-hanga at nakakahanap ako ng bagong lakas at tibay.,0.4020181894302368,98.39192724227905
i know someone who needs to feel respected above all else who maybe deep down worries hes not worthy of that respect because hes insecure about where he comes from,1,joy,"Kilala ko ang isang tao na nangangailangan na maramdaman ang paggalang higit sa lahat, at baka sa kanyang kaloob-looban ay nag-aalala na hindi siya karapat-dapat sa ganitong paggalang dahil sa kanyang kawalan ng katiyakan tungkol sa kanyang pinagmulan.",0.38852113485336304,98.44591546058655
i have found this site to be a huge help to keep my in the moment when im feeling stressed or missing drinking,0,sadness,Natuklasan kong napakabigat ng tulong ng site na ito upang panatilihing nasa kasalukuyan ako kapag nararamdaman kong stressed o nami-miss ang pag-inom.,0.31504252552986145,98.73982989788055
i feel that there is something valuable about herzog s study particularly as it relates to the idea of art and media influencing society and culture,1,joy,"Nararamdaman kong mayroon itong mahalagang halaga ang pag-aaral ni Herzog, lalo na kung tungkol sa ideya ng sining at midya na nakakaapekto sa lipunan at kultura.",0.44222626090049744,98.23109495639801
i can sit out on my deck and soak up warmth and sun and sometimes it feels ok that the world is still standing even though i am not,1,joy,"Maaari akong umupo sa aking balkonahe at masaksihan ang init at sikat ng araw, at minsan ay nararamdaman kong maayos na ang mundo ay patuloy pa ring nakatayo kahit hindi ako.",0.4549178183078766,98.1803287267685
