text,label,label_desc,translation
i feel like a kid that s been naughty,2,love,Parang bata akong nagkasala.
i do hear and old jam a wave of nostalgia floods over me i become giddy and feel like a jubilant teenager again,1,joy,"Naririnig ko ang isang matandang kanta, at isang alon ng nostalgia ang sumasakop sa akin. Nagiging kiliti ako at parang isang masayang kabataan muli."
im not too jazzed about the first image but even before i have finished this one i am already feeling proud,1,joy,"Hindi ako masyadong excited sa unang larawan pero kahit hindi pa tapos ang isa, nararamdaman ko na ang pagmamalaki."
i wish that i had listened to this album back in the day because i feel like i have missed out on so many listening opportunities it is not very often you come across an album that you like the whole way through,0,sadness,Sana'y nakinig ako sa album na ito noon pa dahil parang maraming pagkakataong makarinig ako ng maganda ang nawala. Hindi madalas na makakahanap ka ng album na magugustuhan mo mula simula hanggang wakas.
ive been a huge fan of twitter since i joined in and as my engagement with those that i follow has increased over time ive found myself feeling like this is a go to source for me for any number of content options news biz trends marketing you get the picture,1,joy,"Matagal ko nang sinusundan ang Twitter mula nang sumali ako, at habang tumataas ang aking pakikipag-ugnayan sa mga taong sinusundan ko, nararamdaman kong ito ay naging pangunahing pinagkukunan ko para sa iba't ibang uri ng nilalaman—balita, negosyo, mga uso, marketing, atbp."
i feel like my songs are pretty lame and elementary but they like them,0,sadness,Parang pangit at simpleng mga kanta ko pero gusto nila.
i feel heartbroken when he tells me that he feels that i dont love him when i really do love him,0,sadness,Nasasaktan ako kapag sinasabi niya na hindi niya nararamdaman na mahal ko siya kahit na totoo namang mahal ko siya.
i am feeling a little uncertain as i am waiting to hear from my land lady to confirm a date and receive my contract,4,fear,Nararamdaman kong medyo hindi sigurado habang hinihintay ang balita mula sa aking maybahay upang kumpirmahin ang petsa at makatanggap ng aking kontrata.
im not going to tell you to feel loving feelings toward her,2,love,Hindi kita sasabihin na maramdaman ang pagmamahal sa kanya.
i feel like kierkegaard a hated and lonely philosopher,3,anger,"Parang si Kierkegaard ako, isang pinagkaitan at nag-iisa na pilosopo."
i know that i am even more unworthy to facilitate your children and i feel truly anguished that my interference with your work has stunted damaged or destroyed the promise once instilled by your spirit in to them,0,sadness,"Alam kong lalong hindi ako karapat-dapat na gabayan ang inyong mga anak, at lubos akong nasasaktan na ang aking pakikialam sa inyong trabaho ay pumigil, nasira, o winasak ang pangako na dati ninyong ipinagkaloob sa kanila."
i just want people to leave me alone and not make me special because i feel really vain and bad when people pay that much attention to me,0,sadness,Gusto ko lang na iwan akong mag-isa at huwag akong gawing espesyal dahil nadarama kong mapagmamalaki at masama ang pakiramdam ko kapag maraming pansin ang ibinibigay sa akin.
i seem to wake up every day recently feeling immensely irritable and i cant quite work out why,3,anger,Parang araw-araw akong nagigising ngayon na sobrang iritable at hindi ko maintindihan kung bakit.
i am now feeling fine if not a bit worn out and tired from a few days of sickness,1,joy,"Nararamdaman ko ngayon ang pagiging maayos, bagama't medyo pagod at pagod na dahil sa ilang araw na karamdaman."
i feel like i have a headcold and im groggy and even more exhausted today,0,sadness,Nararamdaman kong may sipon ako at pagod at mas lalong pagod ngayon.
i dont know how to explain to you all the emotions that i felt at that moment but i can assure you of one thing i didnt have to convince myself to feel passionate about dominican republic,2,love,"Hindi ko alam kung paano ipaliwanag sa inyo ang lahat ng emosyon na naramdaman ko noon, pero matitiyak ko sa inyo ng isa, hindi ko kailangan ng anumang pagsisikap upang maging mapagdamdam tungkol sa Dominican Republic."
i will come across a book that i feel has valuable information in it that i should keep for perusal at a later date,1,joy,Makakahanap ako ng isang libro na sa tingin ko ay may mahalagang impormasyon na dapat kong itago para basahin sa ibang pagkakataon.
i lie awake for hours and look at him and at times i feel so ashamed of my thoughts,0,sadness,"Nagigising ako nang maraming oras at nakatingin sa kanya, at minsan ay nararamdaman kong napahiya sa aking mga iniisip."
i feel this strange shift between us the heat between us intensifying and i get excited my nerves bubbling up inside me,4,fear,"Nararamdaman ko itong kakaibang pagbabago sa pagitan natin, ang init sa pagitan natin ay lalong tumitindi at ako'y nagiging excited, ang aking mga nerbiyos ay kumukulo sa loob ko."
i don t feel very reassured when the general environment at a recruiters doesn t look like an office one either,1,joy,Hindi ako gaanong nakakaramdam ng katiyakan kapag ang pangkalahatang kapaligiran sa isang ahensya ng recruiter ay hindi mukhang opisina.
im feeling shy to approach them,4,fear,Nahihiya akong lapitan sila.
i feel like a child with a most delicious treat while drinking it,1,joy,Parang bata akong kumakain ng pinakamasarap na meryenda habang iniinom ito.
i still feel horrible,0,sadness,Parati ko pa ring nararamdaman ang pagkasira.
i feel incredibly disappointed in myself,0,sadness,Napakasakit ng pagkatalo ko sa sarili ko.
i feel like it but i cant i cant give in i am just to stubborn and i must win,3,anger,"Nararamdaman ko ito ngunit hindi ko magawa, hindi ko kayang sumuko, masyadong matigas ang ulo ko at kailangan kong manalo."
i entered the temple feeling vaguely terrified,4,fear,Pumasok ako sa templo na may kaunting takot.
i fall asleep these days feeling as if the day has been worthwhile,1,joy,Natutulog ako ngayon na parang sulit ang araw.
this happened a year when i was having a hard time,1,joy,Nangyari ito isang taon nang mahirap ang aking panahon.
i look pretty today without feeling vain,0,sadness,Maganda ako ngayon nang hindi naman mapagmamalaki.
i dunno i feel like ive been on opiates forever i dont even remember my carefree life before r or even with her as an infant when i didnt use anything its summer again which means im almost one year on this merry go round of addiction,1,joy,"Hindi ko alam, parang nasa gamot na nakakabingi na ako magpakailanman, hindi ko na maalala ang aking walang-alala na buhay bago ang R o kahit na kasama siya noong sanggol pa siya nang hindi ako gumagamit ng kahit ano. Muli ang tag-init, ibig sabihin halos isang taon na akong nakasakay sa bilog na ito ng pagkagumon."
i didnt feel too needy i didnt feel too emotional,0,sadness,"Hindi ako sobra nangangailangan, hindi rin ako sobra'y emosyonal."
i feel petty a href http clairee,3,anger,Nararamdaman kong maliit ang aking pag-aalala sa Claire.
i have some christmas undecorating to start but im in no hurry i like feeling festive,1,joy,"May ilang dekorasyon ng Pasko pa akong kailangang tanggalin pero wala akong madaliang gagawin, gusto ko pa rin ang pakiramdam na may pista."
i am is cornish and i feel so insulted and hurt to know that people my own age dont see what i see dont understand how much cornwall is important to their lives,3,anger,Ako ay Cornish at lubos akong nasasaktan at nabighani na ang mga taong katulad ko sa edad ay hindi nakikita ang aking nakikita at hindi nauunawaan kung gaano kahalaga ang Cornwall sa kanilang buhay.
there was a cat on the street it had been run over and its head was open we passed beside it,3,anger,"May isang pusa sa kalsada, nasagasaan ito at bukas ang ulo nito, dumaan kami rito."
i feel an aching tiredness that goes down to my core,0,sadness,Nararamdaman ko ang isang malalim na pagod na umaabot hanggang sa aking kaluluwa.
i feel comfortable enough doing presentations in front of professors and students i am a performer so its somewhat like the same thing most of my experiences back in grade school were hard when it came to presenting because i wasnt into it or got made fun of,1,joy,Nakakaramdam ako ng sapat na kaginhawahan sa paggawa ng mga presentasyon sa harap ng mga propesor at estudyante dahil artista ako kaya medyo pareho lang iyon karamihan sa aking karanasan noong elementarya ay mahirap kapag nagpe-present dahil hindi ako interesado o niloloko ng iba.
i know feel a sense of responsibility toward those whose family and homes were devastated by hurricane katrina,0,sadness,Alam kong nararamdaman ang isang pakiramdam ng pananagutan tungo sa mga taong pamilya at tahanan ay sinalanta ng bagyong Katrina.
i never knew these feelings entertained by anyone that they did not however unknown to himself tinge the language of the person who imbibed them and thereby produce incalculable mischief,1,joy,"Hindi ko alam na ang mga damdaming ito ay pinag-aaruga ng sinuman, na hindi man nila alam, ay nagbibigay ng kulay sa wika ng taong nakakaranas nito at nagdudulot ng hindi matutumbas na kasamaan."
i feel bad for pretty much everyone involved and am generally bummed to see violence take place perhaps most disturbing of all is the insidious if not predictable victim blaming that has taken hold in the days since the violent incident,0,sadness,"Nakakaramdam ako ng pagdadalamhati para sa halos lahat ng sangkot at pangkalahatan ay nalulungkot na makita ang karahasan. Ang pinaka nakakabahala marahil ay ang nakakapinsalang, kung hindi mahuhulaan, pag sisi sa biktima na kumalat sa mga araw matapos ang marahas na insidente."
i feel so idiotic right now,0,sadness,Nararamdaman kong napakatama ng aking pagiging bobo ngayon.
ive been more intensely feeling unloved,0,sadness,Mas malakas kong nararamdaman ngayon ang kawalan ng pagmamahal.
i feel the need to be productive,1,joy,Nararamdaman kong kailangan kong maging produktibo.
i discovered out what created my wife feel lovedi was shocked,4,fear,"Natuklasan ko kung ano ang nagpaparamdam sa aking asawa na mahal niya ako, at nagulat ako."
i go to bed feeling triumphant,1,joy,Pupunta ako sa kama na nakaramdam ng tagumpay.
i feel that artists should be supportive of one another not stretching to find ways for others not to be able to express themselves in their love of art too,2,love,"Nararamdaman kong dapat suportahan ng mga artista ang isa't isa, hindi naman sila dapat maghahanap ng paraan upang hindi makapahayag ang iba ng kanilang pagmamahal sa sining."
i did feel my heart rate increase after the baths and i am curious as to how they d work in the long run on a fat loss plan but between the cost of lbs of ice at a time and the increasingly low temperatures in my apartment i gave them up after a short run,4,fear,"Naramdaman ko ang pagtaas ng aking tibok ng puso pagkatapos ng mga paliguan at nagtatanong ako kung paano sila magtatrabaho sa mahabang panahon sa isang plano para sa pagbaba ng timbang, ngunit dahil sa gastos ng mga libra ng yelo bawat oras at sa patuloy na pagbaba ng temperatura sa aking apartment, iniwan ko sila pagkatapos ng maikling panahon."
i suppose thats why i feel so melancholy about the whole thing,0,sadness,Siguro iyon ang dahilan kung bakit ako napakaramdam ng malungkot tungkol dito.
i was slicing a knife through a creamy cheesecake and i could imagine exactly how it would feel in my eager mouth,1,joy,Pinuputol ko ang isang kutsilyo sa isang malambot na cheesecake at naisip ko kung paano ito magiging pakiramdam sa aking naghihintay na bibig.
i love the sweet grateful people we serve and speaking with our members and meeting them in person always makes me feel invigorated,1,joy,"Mahal ko ang mga taong may matamis na pasasalamat na ating sinusilbihan, at ang pakikipag-usap sa ating mga miyembro at pagkikita sa kanila nang harapan ay palaging nagbibigay sa akin ng sigla."
i feel like im being punished for wanting to make some money,0,sadness,Parang pinarusahan ako dahil gusto kong kumita ng pera.
i feel so honored that my new blog is being noticed,1,joy,Nararamdaman kong lubos na karangalan na napansin ang aking bagong blog.
i wear it i feel super safe and calm,1,joy,"Suot ko ito, nararamdaman kong sobrang ligtas at kalmado."
i walked away feeling triumphant with my first purchase of new make up finally done,1,joy,Umalis ako na nakaramdam ng tagumpay dahil natapos ko na ang aking unang pagbili ng bagong make-up.
i was annoyed this particular day as it seemad that the odds were not in my favour my grandfather added fuel to the fire,3,anger,"Nagagalit ako noong araw na iyon dahil parang hindi ako pinagpala ng tadhana, at lalo pang pinainit ng aking lolo ang sitwasyon."
i feel a bit triumphant about that,1,joy,Nararamdaman ko ang kaunting tagumpay tungkol doon.
i feel so guilty sometimes that he has to share me with the challenges life has thrown our way financially emotionally and most recently medically,0,sadness,"Minsan, nararamdaman kong sobrang may sala ako dahil kailangan niyang ibahagi ako sa mga hamon na ibinato ng buhay sa atin, pang-pinansyal, pang-emosyonal, at kamakailan, pang-medikal."
i do not feel disadvantaged because i believe that as long as there is humanity in the subjects there is a potential for communication and the sharing of ideas and a potential to find a common ground in language,0,sadness,"Hindi ako nakakaramdam ng pagkabihag dahil naniniwala ako na basta't may pagkatao sa mga paksa, may potensyal para sa komunikasyon at pagbabahagi ng mga ideya at potensyal na mahanap ang karaniwang lupa sa wika."
i feel honoured and very happy to become part of this wonderful team thanks to nadia,1,joy,Nararamdaman kong iginagalang at lubos na masaya na maging bahagi ng magandang koponan na ito salamat kay Nadia.
i feel somewhat brave for posting this photo again,1,joy,Nararamdaman kong medyo matapang sa pagpo-post muli ng larawang ito.
i didn t feel all that trusting of anybody,1,joy,Hindi ako lubos na nakakapagtiwala sa kahit kanino.
i tend to avoid the news because i often feel like it doesn t add value to my life and only makes me fearful anxious and slightly paranoid,4,fear,"Kadalasan ay iniwasan ko ang balita dahil madalas akong makaramdam na hindi ito nagdaragdag ng halaga sa aking buhay at nagdudulot lamang ng takot, pag-aalala, at kaunting paranoiya."
i feel foolish admitting how hard this hit me,0,sadness,Nararamdaman kong tanga dahil sa pag-amin kung gaano ako nasaktan nito.
im feeling terribly impatient,3,anger,Napakasakit ng paghihintay ko.
i begin to feel a dull ache in my left side,0,sadness,Nararamdaman ko nang unti-unti ang pananakit sa aking kaliwang bahagi.
im now wondering if that was supposed to be a metaphor for his feelings for neal im not convinced thats the case because he seemed pretty into her but who knows,1,joy,"Nagtatanong na ako ngayon kung iyon ba ay isang metapora para sa kanyang nararamdaman kay Neal. Hindi ako kumbinsido na iyon ang kaso dahil mukhang seryoso siya kay Neal, pero sino ba ang nakakaalam?"
i was actually feeling very discouraged last week and then i bit the bullet and looked at this,0,sadness,"Noong nakaraang linggo, talagang nadama kong malungkot at pagkatapos ay naglakas-loob akong tumingin dito."
im feeling adventurous today getting excited about my upcoming vacation so i thought why not dress for my mood,1,joy,"Nararamdaman kong mahilig sa pakikipagsapalaran ngayon, kinakabahan na ako sa paparating kong bakasyon kaya naisip ko, bakit hindi magbihis ayon sa aking pakiramdam?"
i like frappes and shit when im feeling naughty but i drink tea daily,2,love,"Gustung-gusto ko ang frappes at iba pang mga bagay kapag nasa trip ako, pero umiinom ako ng tsaa araw-araw."
i know that when i eat horribly i feel horrible,0,sadness,"Alam kong kapag kumain ako ng masama, masama rin ang pakiramdam ko."
i feel listless bored useless,0,sadness,"Nararamdaman kong walang gana, bored, at walang silbi."
i feel like all the unsuccessful endeavors in my friends lives are my fault,0,sadness,Parang lahat ng hindi nagtagumpay na pagsisikap ng mga kaibigan ko ay aking kasalanan.
i write now it feels like furious abandonment to embrace a cliche,3,anger,"Ngayon habang sumusulat ako, parang galit na pag-iwan ang yakapin ang isang pangkaraniwang kasabihan."
i cannot describe to you the feeling of frantic alarm that overtook me,4,fear,Hindi ko kayang ilarawan sa iyo ang biglang takot at pag-aalala na sumalubong sa akin.
id gotten the feeling that her friend hated me deeply for whatever id done to her,3,anger,"Naramdaman kong galit na galit siya sa akin, ang aking kaibigan, dahil sa anumang nagawa kong kasalanan sa kanya."
when i was cycling past a parked car someone opened the door and nearly pushed me off my bike and into the traffic,4,fear,"Nang dumadaan ako sa isang nakaparadang kotse habang nagbibisikleta, binuksan ng isang tao ang pinto at halos itulak ako mula sa aking bisikleta at sa trapiko."
i feel the wind blow and i feel the love and presence of the rest of my divine family a href http soulbitesblog,1,joy,Nararamdaman ko ang hangin na humihip at nararamdaman ko ang pag-ibig at presensya ng natitirang aking pamilya sa langit.
i feel as if these words are petty so i am telling you now that my actions are going to speak louder than my words ever will be able to,3,anger,Nararamdaman kong maliit ang mga salitang ito kaya sasabihin ko sa iyo ngayon na ang aking mga kilos ang magsasalita nang mas malakas kaysa sa aking mga salita man.
i am now feeling like i want to be the raider that i once was a vital and important part of a team of peers,1,joy,"Gusto ko nang maging raider muli, gaya ng dati, isang mahalagang bahagi ng isang koponan ng mga kapantay."
i even cry over you when you never once made me feel happy for a whole day,1,joy,Umiiyak pa ako para sa iyo kahit hindi mo ako pinaramdam na masaya kahit isang araw man lang.
i feel so fucking rebellious all the rules and its so regimented like if class starts at theyre taking roll at,3,anger,"Napakarebelde ko, lahat ng mga patakaran at sobrang estrukturado parang kung magsisimula ang klase, agad silang kukuha ng listahan ng mga estudyante."
i last talked to her and now i feel all bouncy again i shall sleep well tonight methinks,1,joy,"Huling nag-usap ako sa kanya at ngayon parang nababawi na ang saya ko, siguro magigising ako nang maayos bukas."
i feel helpless like i want to hurl over and just cave in to the sadness trying to devour me,0,sadness,"Nararamdaman kong walang magawa, parang gusto kong sumuka at sumuko na sa kalungkutan na gustong-gusto akong kainin."
i don t feel frustrated anymore from the fierce us media campaign against egypt because the more they attack us the more we know that we are on the right track,3,anger,"Hindi na ako nababahala sa matinding kampanya ng US media laban sa Egypt dahil sa bawat pag-atake nila, lalong natin nalalaman na nasa tamang landas tayo."
i feel like all of the artists i love the ones i find truly talented seem to have a unique style that you can recognize from a mile away,1,joy,"Parang lahat ng artista na minamahal ko, ang mga tunay na may talento, ay may kakaibang istilo na makikilala mo kahit malayo pa."
i know you do but i m feeling impatient cause i asked you a question in mine and i m waiting for an answer,3,anger,"Alam kong ginagawa mo iyon, pero nagiging mapagbiro na ako dahil tinanong kita ng isang bagay sa akin at hinihintay ko ang sagot."
i keep feeling so disgusted with myself,3,anger,Lagi akong nadaramaang napakarumi ng sarili ko.
i feel proud and dont regret going down the path that i went on,1,joy,Nararamdaman kong mapagmamalaki at walang pagsisisi sa landas na aking tinahak.
i feel more than ever that the computers i pour code and art into are extensions of myself and thats pretty goddamned cool in my book but i am hopelessly romantic about creativity and prone to fits of stereotypical artist bullshit so grain of salt,1,joy,"Nararamdaman ko nang higit kailanman na ang mga kompyuter na aking pinupuno ng kodigo at sining ay mga palawakin ng aking sarili at iyon ay talagang kamangha-manghang bagay sa aking pananaw, ngunit ako ay walang pag-asa na romantiko tungkol sa pagkamalikhain at madaling magkaroon ng mga pagsabog ng tipikal na kalokohan ng artista kaya't huwag itong kunin nang literal."
i feel like every day i walk around with so much stress and sadness that im literally amazed im still here that i still function that im still basically a friendly stable person,4,fear,"Nararamdaman kong araw-araw akong naglalakad na puno ng stress at kalungkutan, at talagang nagtataka ako kung bakit ako pa rin nandito, kung bakit ako pa rin nakakafunksiyon, kung bakit ako pa rin isang mabait at matatag na tao."
i personally feel to confront violent death with absolute openness for example on video which is not something i have managed to do yet,3,anger,"Personal kong nararamdaman na harapin ang marahas na kamatayan nang buong pagbubukas, halimbawa sa video, na hindi ko pa nagagawa."
im feeling afraid,4,fear,Natatakot ako.
i am feeling quite disorganised and distracted and i wish i could answer some of the questions i seem to be unable to block out or forget or answer with logical answers uuuugh,3,anger,"Nararamdaman kong medyo hindi ko maayos ang aking mga iniisip at nababalisa, at sana ay makasagot ako sa ilang mga tanong na tila hindi ko maalis o makalimutan o masagot nang may lohikal na sagot uuuugh."
i remember feeling nervous that i wasnt progressing so i was so thrilled,4,fear,Naalala ko ang pakiramdam ng kaba dahil hindi ako nakakaprogreso kaya sobrang saya ko.
i feel for you my beloved master time will tell you this is true,1,joy,"Naiintindihan kita, mahal kong guro, ang panahon ang magsasabi na totoo ito."
i feel quite needy have not recourse amp u http cabeal,0,sadness,"Nararamdaman kong medyo nangangailangan, wala akong mapagkakatiwalaan at ikaw ang tanging pag-asa ko."
id love to see this campaign go viral to help raise awareness and funds to support the hotline so more women and children can feel safe something most of us take for granted,1,joy,"Gusto kong maging viral ang kampanyang ito upang makatulong sa pagtaas ng kamalayan at pondo para suportahan ang hotline upang mas maraming kababaihan at bata ang makaramdam ng kaligtasan, isang bagay na karamihan sa atin ay ibinibigay nang basta-basta."
i must tell you i feel pretty stupid standing in my yard revving the motor letting it stop revving the motor and letting it stop times to get more inches of line,0,sadness,"Dapat kong sabihin, parang tanga akong nakatayo sa aking bakuran, pinapaandar ang motor, pinapatigil, pinapaandar ulit, at pinapatigil ulit, paulit-ulit para makuha ang ilang pulgada ng linya."
i feel extremely alone and isolated but the thing is is that nothing could be further from the truth,0,sadness,Nararamdaman kong sobrang nag-iisa at isolated ako ngunit ang katotohanan ay malayo iyon.
i must confess to fighting my way through reading the first half of the book and feeling much better going through the second half of the story,1,joy,Kailangan kong aminin na nagpupursige akong basahin ang unang kalahati ng libro at nakaramdam ng mas mahusay habang binabasa ang ikalawang kalahati ng kwento.
i honestly never expected to feel so vulnerable,4,fear,Talagang hindi ko inaasahan na mararamdaman kong ganito kahinaan.
i feel how totally utterly trusting and reliant on me you are i cant bear the idea of ever not being here,1,joy,"Nararamdaman ko kung gaano mo ako lubos na pinagkakatiwalaan at umaasa, hindi ko kayang tanggapin ang ideya na hindi na ako nandito."
i have reason to believe that my faith in trusting them has been betrayed by a lie or worse i start to doubt what my heart wants to feel this is where things get messy,0,sadness,"May dahilan akong maniwala na ang aking pananalig sa pagtitiwala sa kanila ay nilinlang ng isang kasinungalingan o mas masahol pa, nagsisimula akong mag-alinlangan sa kung ano ang gusto ng aking puso na maramdaman, at ito ang nagiging magulo."
i didnt have to convince myself he was my soulmate and i feel very reluctant to use that word regarding him because my chemistry with him actually is unlike anything ive ever experienced,4,fear,"Hindi ko kailangan hikayatin ang sarili kong siya ang aking soulmate, at nararamdaman kong lubhang maiiwasan kong gamitin ang salitang iyon tungkol sa kanya dahil ang aking kemistri sa kanya ay talagang kakaiba at hindi ko pa naranasan."
im home and feeling a bit low,0,sadness,Umuwi na ako at medyo malungkot.
i decided that i was feeling so horny that i would have to do something before i burst,2,love,"Nagpasya akong dahil sobrang init ng pakiramdam ko, kailangan kong gawin ang isang bagay bago ako sumabog."
i looked her deeply in the eyes and expressed to her that i loved her so deeply and that what she perceived as anger was my frustration at feeling inadequate to take care of her,0,sadness,Tiningnan ko siya nang malalim sa mga mata at ipinahayag ko sa kanya na mahal ko siya nang lubos at ang kanyang nararamdaman na galit ay bunga ng aking pagkabigo dahil hindi ko nararamdaman na sapat akong makasusuporta sa kanya.
i feel weird taking up time and making these sometimes terrible sounds that people have to hear,4,fear,"Nakakakaba para sa akin na kumuha ng oras at gumawa ng mga tunog na minsan ay masama, na kailangan pang marinig ng mga tao."
i feel the near and lively presence of the well loved past,1,joy,Nararamdaman ko ang malapit at buhay na presensya ng minamahal na nakaraan.
i feel obnoxious for saying that,3,anger,Nararamdaman kong nakakainis ang sinabi ko.
i realized that i m feeling artistic in the extreme because the justice center has not been very kind to me lately,1,joy,Napagtanto ko na sobrang artistic ang pakiramdam ko ngayon dahil hindi naman pala maganda ang trato ng justice center sa akin kamakailan.
i feel like i want to be very very rebellious until they regret of what they have done to their single daughter,3,anger,Gusto kong maging lubhang rebelde hanggang sa mag-sisisi sila sa kanilang ginawa sa kanilang anak na babae.
i express zooms on with all its faults and foibles and entertains non stop in a rather odd manner where you are left feeling rather inadequate that something is not fully right that something better could have been done with a little bit of application a little bit of better storytelling,0,sadness,"Ipinahahayag ng pelikula ang mga depekto at kahinaan nito, at nagbibigay ng walang humpay na aliw sa isang kakaibang paraan na nag-iiwan sa iyo na parang kulang, na mayroong hindi tama, na mayroong mas magandang magawa kung may kaunting pagsisikap at mas mahusay na pagkukuwento."
i feel fearful and then actually do that one thing it usually turns out to be a good thing,4,fear,"Natatakot ako at saka talagang ginagawa ko iyon, kadalasan ay maganda ang resulta."
i let every angry thought run through my head crying as i sat with those feelings and then i convinced myself to let them go,1,joy,"Pinayagan kong dumaan ang bawat galit na iniisip sa aking isipan habang umiiyak ako habang nakaupo kasama ang mga damdaming iyon, at saka ako nakumbinsi na hayaan silang mawala."
i have a heart to serve to better their situation but in that moment i feel so helpless,4,fear,"May pusong tumutulong upang mapabuti ang kanilang kalagayan ngunit sa sandaling iyon, nararamdaman kong lubos akong walang magawa."
i feel grumpy to wake up so early,3,anger,Nararamdaman kong maungol dahil sa paggising nang maaga.
i could feel the aching starting earlier in the day,0,sadness,Nararamdaman ko nang mas maaga ang sakit.
i was sitting in church this morning and looking around at the various people scattering the pews and wondering how many of them were feeling beaten down right at this moment,0,sadness,"Nakaupo ako sa simbahan kaninang umaga at nakatingin sa iba't ibang tao na nakalatag sa mga upuan, at nagtataka kung ilan sa kanila ang nararamdaman ang pagod at pagkabigo sa sandaling ito."
im really praying and concentrating and im just inundated in thoughts that i feel should be devoted much time to,2,love,"Tunay akong nananalangin at nakatuon, at ako'y nalulunod sa mga iniisip na dapat ay gugulin ng maraming oras."
i feel is determined by the thoughts i allow to dominate my thinking,1,joy,Ang aking nararamdaman ay tinutukoy ng mga iniisip na pinapangibabawan ang aking pag-iisip.
the day i received the key of my apartment and we could enter in it,1,joy,Ang araw na natanggap ko ang susi ng aking apartment at pumasok na kami rito.
i feel an aching gap in my heart,0,sadness,Nararamdaman ko ang isang malalim na sakit sa aking puso.
i needed to feel energetic and confident,1,joy,Kailangan kong maramdaman ang enerhiya at tiwala.
i feel unloved you are there to remind me you love me,0,sadness,"Nararamdaman kong hindi ako minamahal, ikaw ay nandito upang ipaalala sa akin na mahal mo ako."
i was feeling that we had two too many as it was but oh well,1,joy,Nararamdaman ko na sobra na ang dalawa pero sige na nga.
i feel like i find this graceful yet sharp peace within myself but then it seems to dissappear so quickly when that peace within the heart that feels like its breaking,1,joy,Nararamdaman kong natatagpuan ko ang maamong ngunit matalas na kapayapaan sa aking sarili ngunit tila nawawala ito nang mabilis kapag ang kapayapaan sa puso ay parang nabubuwag.
i feel like a tortured artist when i talk to her,3,anger,Parang isang nagdurusa artist ako kapag nakikipag-usap ako sa kanya.
i feel like it wasnt that bad but i probably wouldnt have told you that in the moment,0,sadness,"Nararamdaman ko na hindi naman pala masama, pero malamang hindi ko iyon sasabihin sa iyo noon."
i found myself feeling fairly ignored sort of taken for granted you know,0,sadness,"Naramdaman kong medyo hindi pinapansin, parang ibinibilanggo lang ako, alam mo."
i love the way he talks sometimes i feel shy when i was inside him,4,fear,Mahal ko ang paraan ng kanyang pagsasalita; minsan nahihiya ako kapag nasa loob niya ako.
i had pocket qq and was feeling pretty confident lol,1,joy,"Mayroon akong pocket QQ at medyo kumpiyansa ako, lol."
i want to tell everyone exactly how im feeling but as soon as i start to i feel ten times more pathetic and stop talking,0,sadness,"Gusto kong sabihin sa lahat kung paano ako tunay na nararamdaman, pero sa sandaling magsisimula ako, nararamdaman kong sampung beses na mas pitiful at tumitigil na magsalita."
im so excited for you to try my mineral makeup starter kit and feel more gorgeous more beautiful and more confident than youve ever felt before that im willing to give you such an incredible deal,1,joy,"Sobrang excited ako na subukan mo ang aking mineral makeup starter kit at maramdaman ang pagiging mas maganda, mas maganda pa, at mas kumbinsido kaysa dati, kaya handa akong ibigay sa iyo ang isang kahanga-hangang alok."
i feel like a selfish bitch for feeling this way when countless impoverished people are suffering surely a hundred folds more than i am,3,anger,"Nararamdaman kong parang isang makasariling babae dahil sa nararamdaman kong ito habang maraming mahihirap na tao ang nagdurusa, tiyak na isang daan o higit pang beses kaysa sa akin."
i feel like no matter how much preparation i do i am doomed to be my usual traveler on the fly,0,sadness,"Nararamdaman kong kahit gaano ako maghahanda, parating ako'y magiging aking karaniwang manlalakbay na basta-basta na lamang."
i feel like the rest of the season will continue to be successful like we were at freestone,1,joy,Nararamdaman kong magpapatuloy ang tagumpay ng natitirang bahagi ng panahon gaya ng ating naranasan sa Freestone.
i just decided to put a closure on the irritant and avoid them altogether or make their presence feel equally unwelcome,0,sadness,Nagpasya akong isara na ang usapin tungkol sa nakakainis na bagay at iwasan sila nang tuluyan o gawing pantay ang kanilang pagtanggap na hindi kanais-nais.
i never feel deprived and i most certainly never go hungry,0,sadness,Hindi ako nakararamdam ng pagkukulang at tiyak na hindi ako nagugutom.
i finished our drinks and left and i came to feel more and more sympathetic and bad for this old man to the point where im still thinking about it hours later,2,love,"natapos ko ang aming inumin at umalis, at habang tumatagal, lalong nadarama kong awa at pagsisisi para sa matandang lalaki, hanggang sa ngayon, ilang oras na ang nakalipas, iniisip ko pa rin siya."
i can t shake the feeling of being fundamentally dissatisfied with my selection in the democratic primaries,3,anger,Hindi ko maalis ang pakiramdam na lubos akong hindi nasiyahan sa aking pagpili sa mga primariyang demokratiko.
i do make myself feel kind of intelligent and inspired sometimes,1,joy,"Minsan, nararamdaman kong medyo matalino at inspirasyon ako."
i wont discuss any further made me feel really restless,4,fear,"Hindi ko na pag-uusapan pa, nagpaparamdam ito ng malaking pagkabalisa sa akin."
i cannot feel my lips they are numb and burning,0,sadness,"Hindi ko maramdaman ang aking mga labi, parang nababalot at nasusunog sila."
i can get away these days with the gag line when i feel like being sarcastic that i feel sorry for anyone who wasn t fortunate enough to be born mexican,3,anger,Maaari akong makalusot ngayon sa biro kapag may sarcasiticong pakiramdam ako na ako ay nakakaawa sa mga hindi swertehin na isinilang na Mexican.
