text,label,label_desc
im feeling shy to approach them,4,fear
i feel like a child with a most delicious treat while drinking it,1,joy
i still feel horrible,0,sadness
i feel incredibly disappointed in myself,0,sadness
i feel like it but i cant i cant give in i am just to stubborn and i must win,3,anger
i entered the temple feeling vaguely terrified,4,fear
i fall asleep these days feeling as if the day has been worthwhile,1,joy
this happened a year when i was having a hard time,1,joy
i look pretty today without feeling vain,0,sadness
i dunno i feel like ive been on opiates forever i dont even remember my carefree life before r or even with her as an infant when i didnt use anything its summer again which means im almost one year on this merry go round of addiction,1,joy
i didnt feel too needy i didnt feel too emotional,0,sadness
i feel petty a href http clairee,3,anger
i have some christmas undecorating to start but im in no hurry i like feeling festive,1,joy
i am is cornish and i feel so insulted and hurt to know that people my own age dont see what i see dont understand how much cornwall is important to their lives,3,anger
there was a cat on the street it had been run over and its head was open we passed beside it,3,anger
i feel an aching tiredness that goes down to my core,0,sadness
i feel comfortable enough doing presentations in front of professors and students i am a performer so its somewhat like the same thing most of my experiences back in grade school were hard when it came to presenting because i wasnt into it or got made fun of,1,joy
i know feel a sense of responsibility toward those whose family and homes were devastated by hurricane katrina,0,sadness
i never knew these feelings entertained by anyone that they did not however unknown to himself tinge the language of the person who imbibed them and thereby produce incalculable mischief,1,joy
i feel bad for pretty much everyone involved and am generally bummed to see violence take place perhaps most disturbing of all is the insidious if not predictable victim blaming that has taken hold in the days since the violent incident,0,sadness
i feel so idiotic right now,0,sadness
ive been more intensely feeling unloved,0,sadness
i feel the need to be productive,1,joy
i discovered out what created my wife feel lovedi was shocked,4,fear
i go to bed feeling triumphant,1,joy
i feel that artists should be supportive of one another not stretching to find ways for others not to be able to express themselves in their love of art too,2,love
i did feel my heart rate increase after the baths and i am curious as to how they d work in the long run on a fat loss plan but between the cost of lbs of ice at a time and the increasingly low temperatures in my apartment i gave them up after a short run,4,fear
i suppose thats why i feel so melancholy about the whole thing,0,sadness
i was slicing a knife through a creamy cheesecake and i could imagine exactly how it would feel in my eager mouth,1,joy
i love the sweet grateful people we serve and speaking with our members and meeting them in person always makes me feel invigorated,1,joy
i feel like im being punished for wanting to make some money,0,sadness
i feel so honored that my new blog is being noticed,1,joy
i wear it i feel super safe and calm,1,joy
i walked away feeling triumphant with my first purchase of new make up finally done,1,joy
i was annoyed this particular day as it seemad that the odds were not in my favour my grandfather added fuel to the fire,3,anger
i feel a bit triumphant about that,1,joy
i feel so guilty sometimes that he has to share me with the challenges life has thrown our way financially emotionally and most recently medically,0,sadness
i do not feel disadvantaged because i believe that as long as there is humanity in the subjects there is a potential for communication and the sharing of ideas and a potential to find a common ground in language,0,sadness
i feel honoured and very happy to become part of this wonderful team thanks to nadia,1,joy
i feel somewhat brave for posting this photo again,1,joy
i didn t feel all that trusting of anybody,1,joy
i tend to avoid the news because i often feel like it doesn t add value to my life and only makes me fearful anxious and slightly paranoid,4,fear
i feel foolish admitting how hard this hit me,0,sadness
im feeling terribly impatient,3,anger
i begin to feel a dull ache in my left side,0,sadness
im now wondering if that was supposed to be a metaphor for his feelings for neal im not convinced thats the case because he seemed pretty into her but who knows,1,joy
i was actually feeling very discouraged last week and then i bit the bullet and looked at this,0,sadness
im feeling adventurous today getting excited about my upcoming vacation so i thought why not dress for my mood,1,joy
i like frappes and shit when im feeling naughty but i drink tea daily,2,love
i know that when i eat horribly i feel horrible,0,sadness
i feel listless bored useless,0,sadness
i feel like all the unsuccessful endeavors in my friends lives are my fault,0,sadness
i write now it feels like furious abandonment to embrace a cliche,3,anger
i cannot describe to you the feeling of frantic alarm that overtook me,4,fear
id gotten the feeling that her friend hated me deeply for whatever id done to her,3,anger
when i was cycling past a parked car someone opened the door and nearly pushed me off my bike and into the traffic,4,fear
i feel the wind blow and i feel the love and presence of the rest of my divine family a href http soulbitesblog,1,joy
i feel as if these words are petty so i am telling you now that my actions are going to speak louder than my words ever will be able to,3,anger
i am now feeling like i want to be the raider that i once was a vital and important part of a team of peers,1,joy
i even cry over you when you never once made me feel happy for a whole day,1,joy
i feel so fucking rebellious all the rules and its so regimented like if class starts at theyre taking roll at,3,anger
i last talked to her and now i feel all bouncy again i shall sleep well tonight methinks,1,joy
i feel helpless like i want to hurl over and just cave in to the sadness trying to devour me,0,sadness
i don t feel frustrated anymore from the fierce us media campaign against egypt because the more they attack us the more we know that we are on the right track,3,anger
i feel like all of the artists i love the ones i find truly talented seem to have a unique style that you can recognize from a mile away,1,joy
i know you do but i m feeling impatient cause i asked you a question in mine and i m waiting for an answer,3,anger
i keep feeling so disgusted with myself,3,anger
i feel proud and dont regret going down the path that i went on,1,joy
i feel more than ever that the computers i pour code and art into are extensions of myself and thats pretty goddamned cool in my book but i am hopelessly romantic about creativity and prone to fits of stereotypical artist bullshit so grain of salt,1,joy
i feel like every day i walk around with so much stress and sadness that im literally amazed im still here that i still function that im still basically a friendly stable person,4,fear
i personally feel to confront violent death with absolute openness for example on video which is not something i have managed to do yet,3,anger
im feeling afraid,4,fear
i am feeling quite disorganised and distracted and i wish i could answer some of the questions i seem to be unable to block out or forget or answer with logical answers uuuugh,3,anger
i remember feeling nervous that i wasnt progressing so i was so thrilled,4,fear
i feel for you my beloved master time will tell you this is true,1,joy
i feel quite needy have not recourse amp u http cabeal,0,sadness
id love to see this campaign go viral to help raise awareness and funds to support the hotline so more women and children can feel safe something most of us take for granted,1,joy
i must tell you i feel pretty stupid standing in my yard revving the motor letting it stop revving the motor and letting it stop times to get more inches of line,0,sadness
i feel extremely alone and isolated but the thing is is that nothing could be further from the truth,0,sadness
i must confess to fighting my way through reading the first half of the book and feeling much better going through the second half of the story,1,joy
i honestly never expected to feel so vulnerable,4,fear
i feel how totally utterly trusting and reliant on me you are i cant bear the idea of ever not being here,1,joy
i have reason to believe that my faith in trusting them has been betrayed by a lie or worse i start to doubt what my heart wants to feel this is where things get messy,0,sadness
i didnt have to convince myself he was my soulmate and i feel very reluctant to use that word regarding him because my chemistry with him actually is unlike anything ive ever experienced,4,fear
im home and feeling a bit low,0,sadness
i decided that i was feeling so horny that i would have to do something before i burst,2,love
i looked her deeply in the eyes and expressed to her that i loved her so deeply and that what she perceived as anger was my frustration at feeling inadequate to take care of her,0,sadness
i feel weird taking up time and making these sometimes terrible sounds that people have to hear,4,fear
i feel the near and lively presence of the well loved past,1,joy
i feel obnoxious for saying that,3,anger
i realized that i m feeling artistic in the extreme because the justice center has not been very kind to me lately,1,joy
i feel like i want to be very very rebellious until they regret of what they have done to their single daughter,3,anger
i express zooms on with all its faults and foibles and entertains non stop in a rather odd manner where you are left feeling rather inadequate that something is not fully right that something better could have been done with a little bit of application a little bit of better storytelling,0,sadness
i feel fearful and then actually do that one thing it usually turns out to be a good thing,4,fear
i let every angry thought run through my head crying as i sat with those feelings and then i convinced myself to let them go,1,joy
i have a heart to serve to better their situation but in that moment i feel so helpless,4,fear
i feel grumpy to wake up so early,3,anger
i could feel the aching starting earlier in the day,0,sadness
i was sitting in church this morning and looking around at the various people scattering the pews and wondering how many of them were feeling beaten down right at this moment,0,sadness
im really praying and concentrating and im just inundated in thoughts that i feel should be devoted much time to,2,love
i feel is determined by the thoughts i allow to dominate my thinking,1,joy
the day i received the key of my apartment and we could enter in it,1,joy
i feel an aching gap in my heart,0,sadness
i needed to feel energetic and confident,1,joy
i feel unloved you are there to remind me you love me,0,sadness
i was feeling that we had two too many as it was but oh well,1,joy
i feel like i find this graceful yet sharp peace within myself but then it seems to dissappear so quickly when that peace within the heart that feels like its breaking,1,joy
i feel like a tortured artist when i talk to her,3,anger
i feel like it wasnt that bad but i probably wouldnt have told you that in the moment,0,sadness
i found myself feeling fairly ignored sort of taken for granted you know,0,sadness
i love the way he talks sometimes i feel shy when i was inside him,4,fear
i had pocket qq and was feeling pretty confident lol,1,joy
i want to tell everyone exactly how im feeling but as soon as i start to i feel ten times more pathetic and stop talking,0,sadness
im so excited for you to try my mineral makeup starter kit and feel more gorgeous more beautiful and more confident than youve ever felt before that im willing to give you such an incredible deal,1,joy
i feel like a selfish bitch for feeling this way when countless impoverished people are suffering surely a hundred folds more than i am,3,anger
i feel like no matter how much preparation i do i am doomed to be my usual traveler on the fly,0,sadness
i feel like the rest of the season will continue to be successful like we were at freestone,1,joy
i just decided to put a closure on the irritant and avoid them altogether or make their presence feel equally unwelcome,0,sadness
i never feel deprived and i most certainly never go hungry,0,sadness
i finished our drinks and left and i came to feel more and more sympathetic and bad for this old man to the point where im still thinking about it hours later,2,love
i can t shake the feeling of being fundamentally dissatisfied with my selection in the democratic primaries,3,anger
i do make myself feel kind of intelligent and inspired sometimes,1,joy
i wont discuss any further made me feel really restless,4,fear
i cannot feel my lips they are numb and burning,0,sadness
i can get away these days with the gag line when i feel like being sarcastic that i feel sorry for anyone who wasn t fortunate enough to be born mexican,3,anger
i felt this coming on and i didn t do anything about it no it s the p docs fault because i mentioned feeling irritable at our last appointment and he didn t do anything about it,3,anger
i fight for him when i feel it is just he said and alexander s gaze seemed to turn curious,4,fear
i feel like affirmation however petty is what i really need,3,anger
im just gonna end here cause i feel stupid lying on my bed typing non stop for the past mins,0,sadness
i feel wronged by you over and over,3,anger
i do feel irritated at times because he tried to hold me and stuff ill push away or not throw temper and shout at him,3,anger
i kind of feel more violent after having watched the non violence video,3,anger
im back to my un emo mood re reading that post makes me feel like im over reacting over something so petty,3,anger
i walk away from church feeling invigorated and ready to embrace the week,1,joy
i feel so incredibly blessed especially during the hectic exam period,1,joy
i do not need to shower a child with gifts to feel like i am caring,2,love
i feel a pang every time i read an amazing canadian literary magazine for instance that id love to submit to only to see im on the do not enter list,1,joy
i think the biggest problem is that rather than turning something like this off people feel the need to become victimized by something that has nothing to do with them and blog about it in nd rate publications and that is being generous,0,sadness
i have been feeling very empty and numb the past few months,0,sadness
im really feeling very disheartened by it,0,sadness
i recently lost lbs of the i gained over the past year and i feel fab,1,joy
i was starting to feel alarmed,4,fear
i had a feeling this little girl was going to arrive soon but i still felt very unsure of when it would actually happen,4,fear
i took a sip tonight and am feeling pleasantly mellow,1,joy
i feel blessed beyond belief to live in a day amp age when this treatment is available also to have a husband thats footing a very expensive medical bill,1,joy
i really do what i feel like doing about of the time they get mad,3,anger
i feel a change coming espa a hd target blank rel nofollow title google img src http sky sport,0,sadness
id actually been feeling less hostile towards ms than a lot of my linux using brethren lately,3,anger
id be feeling shaky too if id spent a week contemplating how id just pissed away my lifes work,4,fear
i feel a surge of adrenaline and excitement as i immediately recognize these two birds to be a gorgeous pair of marbled murrelets,1,joy
i was disgusted at the way the bus conductor threw out an old woman oiut of the minibus simply because she could not pay the fare for her luggage,3,anger
i think about how great everyone elses life is i feel that much more crappy about mine,0,sadness
i feel like the saddest most pathetic piece of shit on this planet,0,sadness
i forgive myself that i have accepted and allowed myself to express myself in such a way so that i could feel superior and more than others,1,joy
i feel greedy part comes in,3,anger
i am content i am restrained to myself which in turn makes me feel satisfied with the environment i am into myself and thats all i need,1,joy
i was feeling wronged and impotent,3,anger
i feel curious and bewildered,4,fear
i feel nostalgic a lot more than i felt after passing out of the school,2,love
i know is that it s better for me as a teacher i feel the lesson is more pleasant that the language work is less artificial and it feels good that what i teach is closer to what they need instead of what someone else who is not even there thinks they need,1,joy
i think i want to go to an aa meeting just to hear the stories but it feels rude,3,anger
i didnt need that reminder plus her words made me feel as if she saw me as pathetic,0,sadness
i email or try to communicate in any capacity even if it s to go tell me to go pound sand feeling respected and loved is something that doesn t happen a whole lot in my life right now,1,joy
i feel so idiotic all the sudden,0,sadness
i laid on my bed and tried to hide my feelings when my sweet little girl crawled onto the bed laid on top of me and said gently mommy whats bothering you,1,joy
i feel so stupid because the first week of it fair wasnt even worth working for,0,sadness
i am feeling really weepy today i am sure i will feel better tomorrow xxx,0,sadness
i am feeling hesitant right now going in this alone but am trying to remain optimistic,4,fear
im thinking of locking myself in my house until i manage to get it all organized but i have a feeling i may become as cranky and isolated as this dear friend a href http,3,anger
i have a feeling im going to be seriously envious of whoever wins because i really want this one all to myself,3,anger
i feel like i have been beaten up and looking back on my week i can see why,0,sadness
i am grateful to have a strong support system both internally and externally that i can rely on when i am feeling uncertain and weak,4,fear
i look at it and again i feel horrible,0,sadness
i feel hopeless helpless and paralysed,0,sadness
i was feeling regretful that i made contact with someone with whom i need to keep distance,0,sadness
i feel like everyone who will be caring for zach in some way needs to be at least slightly educated in what is ok and what is not,2,love
i appreciate the mix of modern hard rock and classic heavy metal on faithsedge s new album the answer of insanity i also feel the album lack of strong melodies,1,joy
i hate talking about presents because i feel greedy,3,anger
i must feel hatred for the innocent deaths of all those americans,1,joy
i was tempted at first to name one of the many projects that the archdiocese has underway that i feel very passionate about like the restoration of saint patrick s cathedral or the strategic plan for our excellent catholic schools,2,love
i cant help but feel someones going to end up pissed at me,3,anger
i love it when i feel hot and beautiful and sexy,2,love
i wear this when i m feeling playful and silly,1,joy
i am feeling very gorgeous and i dont have to go outside in the cold with a bald head or with a wig that i dont like all that much,1,joy
i know is that i personally feel like staying in bed sleeping hours of the day never working again in my life and maybe eventually taking up hot yoga or zumba or some lame housewife esque passion,2,love
i still need to feel listened to even if iam idiotic and naive in relation,0,sadness
i feel rather pathetic,0,sadness
no description,3,anger
i doubt any of the stress and grief that i feel will be resolved,1,joy
i was feeling incredibly stressed out about not getting everything done not having the right clothes stuff like that,0,sadness
im feeling abit uncertain now,4,fear
i always feeling strange internal feeling like continuous wailing of siren in my head and when nobody hears i couldnt help crying like a siren when no one heard,4,fear
i can t escape the feeling that i m being punished,0,sadness
i feel weird a href http bondmusings,4,fear
im feeling particularly homesick for my parents or the rolling west virginia hills that most of the people i love are concentrated in hickory lenoir and morganton,0,sadness
i feel for you you guys who been insulted ill treated lathi charged at the grounds,3,anger
i feel kinda dirty like i need to shower,0,sadness
i do this week someone else does the other weeks soo yea that made me feel talented,1,joy
i feel a strange sense of foreboding,4,fear
i feel like there is a fragment sweet scent hang on my tongue it instantly disappear as if saying i was paranoid,2,love
i also feel a strong sexual current flowing through me but it has no actual desire for release like the pillar of electric fire in the pillar,1,joy
i didn t see how my going in the army and maybe going to vietnam would achieve anything except a feeling that i had punished myself and gotten what i deserved,0,sadness
i feel as if my husband s life is valued and the duty of care towards him is taken seriously,1,joy
i am feeling hostile enough that i even hate jim right now,3,anger
im like not even that relieved that its done because i know i could have done better so i feel kind of regretful about that,0,sadness
i feel skeptical now,4,fear
i really do feel giggly,1,joy
i feel that the tazi sofa strives to be elegant yet funky without compromising on individuality,1,joy
i asked her why she thought of us after having no contact for years she simply said i have been having a feeling to find a little boy for you family and i just know this little guy is perfect for you,1,joy
i am empowered i feel superior,1,joy
i most want to do better think harder feel more and be more tender,2,love
i did feel guilty about saying no to something she really wanted,0,sadness
i feel very very virtuous,1,joy
i express my true feelings about such a wonderful experience,1,joy
i can say that i feel content,1,joy
before an exam which i,4,fear
when i knew about my first job,1,joy
i noted that the instructions suggested youd need people so i was feeling pretty smug that id managed it alone,1,joy
i know i should be excited about going away for a few days but instead i feel nothing and that makes me feel like an ungrateful horrible person,0,sadness
i devised myself rather than had suggested to me the flower distribution and im esp pleased as i bought the flowers when i didnt have my bank card it feels much harder to be generous when having to be especially careful with money and im now wondering if that was the lesson of losing it,2,love
i have friends and family back home that can help me when i m feeling homesick because i m sure i will be,0,sadness
ive been feeling a bit remorseful about our decision kicking myself that i was too cheap for my own good,0,sadness
i wonder if this is just my bias from the fact that im doing a bible themed anthology and i feel like my intelligence is being insulted,3,anger
i begin to write back to god expressing to him my thoughts and feelings my fears my desires during those times are when i feel my soul being content,1,joy
i can t begin to express the feelings this doomed romantic vision stirred in me the seeds which grew through a lifetime,0,sadness
im currently struggling with feeling offended at my drs office worried about my body and what the heck is wrong very seriously contemplating getting my tubes tied and then the normal everyday things that occupy our minds at any given time,3,anger
i will be able to let that passion out but at present these little paintings help me feel reassured not to let my dreams or creativity die a href https lh,1,joy
i feel like an idiotic herd mentality mindless follower when i m walking down the street with a large group of people,0,sadness
i remember feeling such a joyful feeling when i was there,1,joy
im writing this blog post and feeling totally amazed at this wonderful life we lead,4,fear
i feel like i now have a cohort of people to whom to turn when i have questions about what i am doing as i move into supporting my institution s public health program,1,joy
i am feeling fairly uncertain about most things right this moment,4,fear
i feel very regretful i wasn t able to finish what i set out to do data url http www,0,sadness
i am feeling intimidated by all that work,4,fear
i like doing leaving me feel inadaquate under valued and under appreciated,1,joy
i think i confuse my feelings of longing with feeling good,2,love
i get the feeling that people have died it s bothered me so much that in the past i ve cried my hair must look perfect whatever the weather all of this anxiety brings me to the end of my tether,3,anger
i feel giggly,1,joy
i love female vocalists though admit to feeling slightly embarassed of the femininely romantic theme of this piece,2,love
i feel safer with people who put themselves out there because to me thats just friendly,1,joy
i feel taller leaner and more graceful,1,joy
i am and i feel respected and safe with them,1,joy
i just feel like being sarcastic and mean and all because history paper is overrrrrrrrrrrr,3,anger
i lapped it up getting applications from each of the sachets gave me enough of feel of it to decide that i really liked the product and then this little ml tube of another rose night cream came along and again ive been lapping it up and loving it,2,love
i feel rotten and my frustration manifests as annoyance and anger but yet they still keep on helping,0,sadness
i feel really vulnerable with him i tell him too much im too honest and i hate it,4,fear
i can brandish this article at anyone who makes fun of me for staying in bed too late or whenever i feel tragic for staying up until,0,sadness
i was just happy to feel welcomed and not creepy,1,joy
i am feeling most disheartened this week,0,sadness
i blog because i want to be obedient and i feel burdened for my country and this culture that finds abortion acceptable,0,sadness
i feel like this is another one of those dresses that looks really cool from far away but when i take a closer look i dont like it as much,1,joy
i hope you like my efforts and that you will pop across and check out all the other wonderful creations that the team have come up with there are some truly talented ladies on the team so i feel very honoured to be allowed to join them this time,1,joy
i last saw him and already im feeling this agitated,3,anger
i feel insulted offended and hurt,3,anger
i feel that positive vibe just bashing its way slowly but surely through this door of negativity and yet i feel like its not nearly close enough,1,joy
i feel very passionate about sharing my story of our family with you,2,love
i feel much more confident that any other time ive been to india in the past,1,joy
i had just lost my uncle i would be sad but i feel as if i am devastated,0,sadness
i have said many times i don t want it to feel fake or overdone,0,sadness
i am feeling envious of other nations that despite the very small land,3,anger
i feel rude feel free to grab the seat next to me,3,anger
ive said that i feel like i should explain it so yall dont think im perverse,0,sadness
i just feel so disgusted with myself,3,anger
i feel to it and it benefits from a generous budget for exotic sets and gorgeous matte paintings,2,love
i feel which is ludicrous,0,sadness
i feel i wear what i wear to show other girls at my school who are timid when it comes to fashion that you won t look weird if you walk around with your head held high,4,fear
i can make a sugar laden roasted chocolate cake like the best of em and nobody can even tell its vegan phase which is perfectly understandable for a year old girl to feel i am thrilled that she is a vegan and wish her continued success and health,1,joy
im feeling a little smug this evening,1,joy
i had such tender feelings for the sweet woman she was as she suffered in silence,1,joy
i cant help but feel that bioware have missed an opportunity here,0,sadness
i still well feel quite ok with my results,1,joy
i didnt really want to talk about it with anyone because its kind of selfish and i feel that id rather ignore it than to be selfish about it,3,anger
i just wish i didnt feel like my roommates hated me half the time,3,anger
i left the talk feeling nervous that we had taken the brief in the wrong sense but we were in a situation where we had already invested to much time into the project that there was no going back,4,fear
i keep the four visual design principles contrast repetition alignment and proximity in mind i feel i will be successful in future design projects,1,joy
i wrapped one child after another in a hug i realized with a sinking feeling how quickly each precious moment was passing and i was thankful that in that particular precious passing moment i was with my kids,1,joy
i feel frightened to be a citizen of india where honest performances are neither recognised nor appreciated,4,fear
im feeling fine other than normal pregnancy symptoms,1,joy
i can remember feeling really amazed at how i could settle down in my playroom read bombsite conservatory and find myself escaping into a whole new place altogether,4,fear
i break down a few times feeling like a lousy mom,0,sadness
i also find it the most challenging to wrap up a story that brings good closure and a conclusion that doesn t leave that reader feeling cheated or rushed,3,anger
i feel like i have weird sugar issues that my hunger is all over the place,4,fear
i feel reluctant to talk about an issue which is so immediate especially as one cannot make too much of a difference about it individually but what i can do is to spread the word,4,fear
i focus on it the better i feel ive been writing this post on what makes me truly happy after being inspired by the happiness project and its seems like the most simple thing but its so eye opening,1,joy
i never thought id feel comfortable in but im just going to go for it and make bold fashion choices,1,joy
i desire something i am more likely to feel appreciative of it than if i feel entitled to it,1,joy
im feeling a little stressed out with it all,0,sadness
i am not feeling calm yet must act that way,1,joy
i just have to figure out how to really put it into practice without anybody feeling like their contributions and ideas are not valued on the team,1,joy
i love this because to me it should leave the reader feeling confused and slightly deceived,4,fear
i feel like a bit of a strange one,4,fear
id better settle for glasses of iced water for now and press those on my cheeks to feel its delicious coolness,1,joy
i am quick to anger and lash out yet even quicker feel remorseful almost immediately,0,sadness
i understand because of what but even towards the end when she starts going outside again i feel like she ll never be truly happy again,1,joy
i wasn t feeling hot i knew that i needed to cool my body temperature and drink more fluids,2,love
i feel pretty rotten when i cant,0,sadness
i feel the need to remind you that you are never alone though lonely you may be i know of your distress and the things that haunt you best,0,sadness
i feel as though i fucked up so majorly this summer that im cast off into an alternate universe that i went the wrong way on a timeline and im stuck in a world that the same as the one i knew in all but one way,3,anger
im worth something on those days when i feel less than acceptable as a human being,1,joy
i send an email and show my true feelings on an issue i do run risk of it being ignored,0,sadness
i feel to be the most hated myself in this world,0,sadness
i can feel passionate about taking a stand and maybe understand that this one as yet to be chosen issue is worthy of my time and efforts,2,love
im feeling very uncomfortable there the comfort and warmth is just not there any more,4,fear
i break down and it leaves me feeling bitter,3,anger
i have a feeling that will never happen and that feeling is reassured with every kiss its still something that is always in the back of my mind that i just cant seem to shake,1,joy
i feel like my very own very little barbie doll i get to decorate myself up i hated heels before but thats all i wear now,3,anger
i enjoy driving a brand new car i still feel pained whenever i think of what i would have achieved by investing the money i saved by buying a second hand car,0,sadness
i feel like i don t have any useful powerful or special gifts,1,joy
i spent my days crying with the newborn throwing him in the carseat running kids everywhere dealing with a naughty toddler getting little sleep and generally feeling crappy,0,sadness
i just feel so inadequate today,0,sadness
i was thinking about this last night i thought about what i tell my own daughter each day and wondered if she feels as stressed as these students do,0,sadness
i am filled with despair when i feel like my quest for beauty isnt respected,1,joy
i feel the energetics of the cinnamon tree is supportive for you as you on this journey of self awareness,2,love
i am feeling super fly,1,joy
i was running hard i was running fast and i feel like the last minutes i was probably hitting low s,0,sadness
i feel perfect except for the constant exhaustion,1,joy
i so badly needed and had been missing to make the sewing time i do find feel productive,1,joy
i feel insulted whenever people say guys cant cry or feel emotional,3,anger
i always feel very afraid as i work on books egan tells kurt,4,fear
i personally feel that url was a little vain and after awhile i started to get irritated by how self centered it sounded,0,sadness
i was uptight today over work issues but when i saw him all my tense emotions dissipated coz all i felt at that moment was this warm fuzzy feeling that feeling i get when im laying with him on my bed in a tender embrace and i plant sweet kisses on his cheeks,2,love
i feel helpless and hopeless because i feel like i am not in control over my own life even though in all actuality i totally am,0,sadness
i feel embarrassed if anyone were to stop by and see the state of my house enough that i wish i could pretend we werent even home when someone does stop by,0,sadness
i think just noticing this in me that i m more prone to feel jealous right now is helping me show up with a bit more intentionality than at other times in my life,3,anger
im hoping to find peace with myself and in the world while still feeling the poetry of the tragic,0,sadness
i dont feel the need to be truthful its completely written all over me,1,joy
i am feeling in a generous mood and a mood of gratitude,2,love
im feeling playful takes user to an interactive google doodle such as the one for pac man,1,joy
im feel especially affectionate toward and blessed by r shannon and the other close family friends who made my birthday very special,2,love
i was trying to determine why i feel so reluctant to actually post what ive written when i finally realized its because i cannot pass something off as a cute idea i had or as a response to something someone could be experiencing,4,fear
i make a big deal out of yours i d like you to at least buy me a card so that i can feel special,1,joy
im feeling much more appreciative of my cats today,1,joy
i just go to bed with my feeling of discontent,0,sadness
i feel fine im stepping away from my travelogue for this post because this video is worth watching and i wanted to recommend it to all my readers here on the blog,1,joy
i really didnt feel like running on saturday but decided i should to make sure i got my miles in for june,1,joy
i wanted the viewer to feel as though they were a spectator on this pleasant winter afternoon standing at the edge of this cliff peeking through the tree boughs,1,joy
i feel that it s not the distance that separates lovers that ends a relationship it is the impatience of humans to feel the touch of their beloved or to hear a lover whisper ones name,2,love
i try to approach this thing called nature which is something im feeling a bit envious about,3,anger
i don t feel pretty when i m in cardiff,1,joy
i think many of us feel burdened by this pervasive belief that we are in control of things going right or wrong in our lives,0,sadness
i feel the tingle in my stomach and the pleasant fullness of satisfaction,1,joy
i like taking cold showers i get out feeling invigorated and ready to roll,1,joy
i feel happy and grateful to you all,1,joy
i am already feeling broke,0,sadness
im feeling slightly triumphant virtuous even a whole five days without a drop which was looking difficult after the excesses of the festive season a friend actually stayed on the wagon for whole festive period a level of fortitude which i have to say i really truly deeply admire well done,1,joy
i have this feeling that one day i will be so content with what is happening in my life even if it for only seconds,1,joy
i even feel strange if i forget a primer and put foundation on my bare skin,4,fear
i feel violent wanna kill someone anyone or kiss them,3,anger
im feeling awful this afternoon,0,sadness
i mean their puzzle section is about on par with my coffee numb mental faculties right now but still crosswords shouldnt be able to make me feel that dissatisfied,3,anger
i feel like it s really supportive,2,love
i feel like im finally out of my box and free to be the person i was called to be,1,joy
i feel like i m getting a milkshake and it has really helped me control my sweet tooth,1,joy
i didnt feel that i was caught in a limbo between carefree and responsibility,1,joy
i was young but i cant get that feeling back shes got a killers grin on and maybe im just too jaded now and i wont leave ill try and pretend cause weve got nothing to lose but time so here we go again,0,sadness
i feel my life being threatened by illness i lose my mind,4,fear
i like to throw in a habanero if i m feeling brave and spring onions,1,joy
ive spent way too much time feeling pain to the point that im frightened to leave myself open to it,4,fear
i just feel worthless and stuck,0,sadness
i feel super rad after eating it every time,1,joy
im not exactly sure why but at least im still sleeping well and generally feel fine when i wake up in the morning,1,joy
i feel like i have to pee already just thinking about this thing poking at my g spot but i m determined to find a stimulation method i enjoy,1,joy
i feel like shirley maclaine in that weepy chick flick where julia roberts is in such pain and her mother shirley demands drugs for her,0,sadness
i am feeling determined that i am going to get there,1,joy
i feel as though my sub arguments are stronger and i support my claims better than i did in the beginning,1,joy
i feel the amazing abundance of my life most keenly,1,joy
i told you how i felt and you treated me bad you made me feel so stupid but you know what,0,sadness
i would save it for the next time im feeling cranky or irritable then spray some lightly behind my ears,3,anger
i am feeling positive about it,1,joy
i like to keep them on hand when i m feeling not so brave or extraordinary,1,joy
i feel im simply doomed to repeat the cycle of obesity over and over again,0,sadness
i feel just gorgeous wearing it,1,joy
i was feeling and i said impatient,3,anger
ive ever invented hail ember and flake are probably the three that are the most me so this story feels especially vulnerable,4,fear
i feel fine tweet a name fb share type button count share url http www,1,joy
i feel more inhibited more shy in my own town with a camera than i do in the centre of london,0,sadness
i admit to feeling the pace in the heat and was glad blind to the beautiful was next up so i could catch my breath,1,joy
i have never been the type of person to feel homesick when i am away,0,sadness
i this feels rebellious to me,3,anger
i need to see in the wild before i feel completely satisfied but for now i can say that at least we fulfilled the whalentee,1,joy
i stack pillows on his side of the bed just so it feels less empty but its really nice to have a real person back in bed,0,sadness
when india lost the benson and hedges cricket trophy,0,sadness
i said without emotion while feeling a freaked out fearful anxiety welling up in my chest,4,fear
i feel as if im trying to be so considerate of others,2,love
i am feeling completely useless lately,0,sadness
i feel pleasantly mellow regardless,1,joy
i feel romantic when i wear it under my raphael coat,2,love
i just want to share and i feel like its not socially acceptable to do so right now,1,joy
i was really worried that i would feel intimidated by monica but when we met that morning she was incredibly welcoming and made me feel relaxed straight away,4,fear
i feel burdened with the guilt of burdening her with the burden of knowing about my burden,0,sadness
i feel bitter that my cancer was relegated to unnecessary to meet with someone as important as an oncologist,3,anger
i feel that wanatribe may become a vital link in my writing network,1,joy
i feel uncomfortable when i wear lenses that are not brown but these lenses make me want to get more blue lenses,4,fear
i feel like an awful lot has happened in the past week or so,0,sadness
i feel helpless lost upset and worst of all,0,sadness
i feel jealous whenever it is in a relationship because i dont get to talk to it anymore,3,anger
i was feeling pretty bitchy and horrible but dont worry,3,anger
i was up early today to vote before the lines got too long and i didnt have that feeling at all but i was uncomfortable for another reason,4,fear
